location,total_sqft,bath,balcony,price,bhk,price_per_sqft
Subramanyapura,1278.0,2.0,2.0,59.0,3,4616.588419405321
Subramanyapura,1400.0,2.0,1.0,55.0,3,3928.5714285714284
Subramanyapura,960.0,2.0,1.0,55.0,2,5729.166666666667
Subramanyapura,1260.0,2.0,1.0,73.0,3,5793.650793650793
Subramanyapura,1278.0,3.0,2.0,62.71,3,4906.885758998435
Subramanyapura,1278.0,3.0,2.0,70.0,3,5477.308294209703
Subramanyapura,929.0,2.0,2.0,49.0,2,5274.48869752422
Subramanyapura,1260.0,2.0,1.0,75.0,3,5952.380952380952
Subramanyapura,1000.0,2.0,1.0,45.0,2,4500.0
Subramanyapura,1260.0,2.0,1.0,80.0,3,6349.206349206349
Subramanyapura,929.0,1.0,2.0,51.0,2,5489.773950484392
Subramanyapura,985.0,2.0,1.0,62.5,2,6345.177664974619
Sultan Palaya,1700.0,3.0,3.0,120.0,3,7058.823529411765
Sultan Palaya,900.0,2.0,2.0,45.0,2,5000.0
Sultan Palaya,870.0,2.0,1.0,65.0,2,7471.264367816092
Sultan Palaya,1765.0,3.0,3.0,80.0,3,4532.57790368272
Sultan Palaya,1713.0,3.0,3.0,125.0,3,7297.139521307648
Sultan Palaya,1009.0,2.0,1.0,65.0,2,6442.021803766105
Sultan Palaya,1070.0,2.0,2.0,49.0,2,4579.439252336449
TC Palaya,1475.0,3.0,1.0,98.0,3,6644.067796610169
TC Palaya,1200.0,2.0,0.0,60.0,2,5000.0
TC Palaya,1200.0,2.0,0.0,66.0,3,5500.0
TC Palaya,1200.0,3.0,0.0,66.0,3,5500.0
TC Palaya,1350.0,2.0,1.0,75.0,3,5555.555555555556
TC Palaya,1240.0,2.0,1.0,60.0,2,4838.709677419355
TC Palaya,1500.0,2.0,1.0,100.0,3,6666.666666666667
TC Palaya,1200.0,2.0,0.0,65.0,2,5416.666666666667
TC Palaya,1200.0,2.0,0.0,70.0,2,5833.333333333333
TC Palaya,900.0,2.0,0.0,55.0,2,6111.111111111111
TC Palaya,1200.0,2.0,0.0,66.0,3,5500.0
TC Palaya,1200.0,2.0,0.0,66.5,3,5541.666666666667
TC Palaya,1000.0,2.0,0.0,64.0,2,6400.0
TC Palaya,1100.0,3.0,1.0,50.0,3,4545.454545454545
TC Palaya,900.0,2.0,0.0,55.0,2,6111.111111111111
TC Palaya,1200.0,2.0,0.0,66.0,2,5500.0
TC Palaya,1440.0,5.0,1.0,100.0,5,6944.444444444444
TC Palaya,1200.0,2.0,0.0,66.0,3,5500.0
TC Palaya,1200.0,2.0,0.0,66.5,3,5541.666666666667
TC Palaya,900.0,2.0,0.0,55.0,2,6111.111111111111
TC Palaya,1200.0,2.0,0.0,66.0,3,5500.0
TC Palaya,900.0,2.0,0.0,55.0,2,6111.111111111111
TC Palaya,1500.0,3.0,0.0,83.0,3,5533.333333333333
TC Palaya,1350.0,3.0,1.0,60.0,3,4444.444444444444
TC Palaya,1200.0,2.0,0.0,65.0,2,5416.666666666667
TC Palaya,1200.0,2.0,0.0,66.0,3,5500.0
TC Palaya,1000.0,2.0,0.0,70.0,2,7000.0
TC Palaya,1100.0,2.0,0.0,65.0,2,5909.090909090909
TC Palaya,1200.0,3.0,0.0,66.0,3,5500.0
TC Palaya,1200.0,2.0,0.0,66.0,3,5500.0
TC Palaya,1200.0,2.0,0.0,66.0,3,5500.0
TC Palaya,1400.0,5.0,1.0,97.0,5,6928.571428571428
TC Palaya,1200.0,2.0,0.0,66.0,3,5500.0
TC Palaya,1200.0,2.0,1.0,70.0,2,5833.333333333333
TC Palaya,900.0,2.0,0.0,55.0,2,6111.111111111111
TC Palaya,900.0,2.0,0.0,55.0,2,6111.111111111111
TC Palaya,1082.0,2.0,2.0,64.0,2,5914.972273567468
TC Palaya,1440.0,5.0,2.0,97.0,5,6736.111111111111
TC Palaya,1200.0,2.0,0.0,66.0,3,5500.0
TC Palaya,1200.0,2.0,0.0,66.0,3,5500.0
TC Palaya,1152.0,2.0,2.0,55.0,2,4774.305555555556
TC Palaya,1200.0,2.0,0.0,66.0,3,5500.0
TC Palaya,1200.0,2.0,0.0,66.0,3,5500.0
TC Palaya,1200.0,2.0,0.0,66.0,3,5500.0
Talaghattapura,1223.0,2.0,1.0,42.81,3,3500.408830744072
Talaghattapura,951.0,2.0,2.0,30.43,2,3199.789695057834
Talaghattapura,921.0,2.0,1.0,29.47,2,3199.782844733985
Talaghattapura,1257.0,2.0,2.0,40.22,3,3199.6817820206843
Talaghattapura,1040.0,2.0,1.0,33.28,2,3200.0
Talaghattapura,1372.0,2.0,1.0,43.9,3,3199.708454810496
Talaghattapura,1100.0,2.0,0.0,32.0,2,2909.090909090909
Talaghattapura,921.0,2.0,2.0,29.47,2,3199.782844733985
Talaghattapura,1062.0,2.0,1.0,42.48,2,4000.0
Thanisandra,510.0,1.0,0.0,25.25,1,4950.980392156863
Thanisandra,1296.0,2.0,3.0,80.0,2,6172.83950617284
Thanisandra,1436.0,3.0,1.0,74.75,3,5205.431754874652
Thanisandra,1075.0,2.0,2.0,45.8,2,4260.46511627907
Thanisandra,445.0,1.0,0.0,28.0,1,6292.134831460674
Thanisandra,1296.0,2.0,2.0,83.0,2,6404.320987654321
Thanisandra,1240.0,2.0,1.0,62.0,3,5000.0
Thanisandra,1093.0,2.0,2.0,70.0,2,6404.391582799634
Thanisandra,1265.0,2.0,1.0,79.0,3,6245.059288537549
Thanisandra,1651.0,3.0,3.0,97.38,3,5898.24348879467
Thanisandra,510.0,1.0,1.0,25.25,1,4950.980392156863
Thanisandra,1564.0,3.0,1.0,101.0,3,6457.800511508952
Thanisandra,1183.0,2.0,1.0,58.56,2,4950.126796280642
Thanisandra,1800.0,3.0,3.0,90.0,3,5000.0
Thanisandra,1050.0,2.0,2.0,45.0,2,4285.714285714285
Thanisandra,1573.0,3.0,2.0,95.0,3,6039.4151303242215
Thanisandra,693.0,1.0,1.0,34.3,1,4949.494949494949
Thanisandra,1098.0,2.0,1.0,68.0,2,6193.078324225865
Thanisandra,1111.0,2.0,1.0,50.0,2,4500.450045004501
Thanisandra,1185.5,2.0,0.0,58.68,2,4949.810206663855
Thanisandra,1634.0,3.0,3.0,78.0,3,4773.561811505508
Thanisandra,1050.0,2.0,2.0,46.0,2,4380.952380952381
Thanisandra,1588.0,3.0,1.0,75.55,3,4757.556675062972
Thanisandra,923.0,1.0,1.0,60.84,1,6591.549295774648
Thanisandra,923.0,1.0,1.0,45.69,1,4950.162513542795
Thanisandra,1183.0,2.0,1.0,59.74,2,5049.873203719358
Thanisandra,1296.0,2.0,2.0,72.0,2,5555.555555555556
Thanisandra,1020.0,2.0,1.0,44.5,2,4362.745098039216
Thanisandra,1698.0,3.0,2.0,102.0,3,6007.067137809187
Thanisandra,1411.0,3.0,1.0,93.04,3,6593.905031892275
Thanisandra,1265.0,2.0,2.0,82.0,2,6482.213438735178
Thanisandra,1100.0,2.0,1.0,48.0,2,4363.636363636364
Thanisandra,662.0,1.0,1.0,42.0,1,6344.410876132931
Thanisandra,1241.0,2.0,1.0,61.0,3,4915.390813859791
Thanisandra,1200.0,2.0,1.0,65.0,3,5416.666666666667
Thanisandra,1276.0,2.0,2.0,75.0,2,5877.742946708464
Thanisandra,693.0,1.0,1.0,34.3,1,4949.494949494949
Thanisandra,1265.0,2.0,1.0,78.0,2,6166.00790513834
Thanisandra,1732.0,3.0,3.0,85.73,3,4949.769053117783
Thanisandra,934.0,2.0,2.0,55.0,2,5888.650963597431
Thanisandra,1056.0,2.0,2.0,68.0,2,6439.393939393939
Thanisandra,1093.0,2.0,1.0,68.1,2,6230.558096980786
Thanisandra,1370.0,2.0,1.0,61.0,3,4452.554744525547
Thanisandra,1093.0,2.0,2.0,72.0,2,6587.374199451052
Thanisandra,1200.0,2.0,1.0,53.5,2,4458.333333333333
Thanisandra,1698.0,3.0,2.0,107.0,3,6301.531213191991
Thanisandra,1265.0,2.0,1.0,83.0,2,6561.264822134387
Thanisandra,784.0,1.0,0.0,35.285,1,4500.6377551020405
Thanisandra,965.0,2.0,1.0,56.0,2,5803.108808290155
Thanisandra,1546.0,3.0,1.0,95.0,3,6144.890038809832
Thanisandra,777.0,1.0,0.0,38.535,1,4959.459459459459
Thanisandra,1697.0,3.0,2.0,110.0,3,6482.027106658809
Thanisandra,1492.0,3.0,1.0,88.0,3,5898.123324396783
Thanisandra,760.0,1.0,2.0,50.0,1,6578.9473684210525
Thanisandra,1200.0,2.0,3.0,60.0,2,5000.0
Thanisandra,933.0,2.0,1.0,58.0,1,6216.505894962486
Thanisandra,1183.0,2.0,1.0,77.25,2,6530.0084530853765
Thanisandra,1491.0,3.0,1.0,88.0,3,5902.079141515761
Thanisandra,662.0,1.0,1.0,29.0,1,4380.664652567976
Thanisandra,1183.0,2.0,2.0,58.56,2,4950.126796280642
Thanisandra,1564.0,3.0,2.0,100.0,3,6393.861892583121
Thanisandra,1573.0,3.0,2.0,98.0,3,6230.1335028607755
Thanisandra,1262.0,2.0,1.0,83.0,3,6576.862123613312
Thanisandra,1056.0,2.0,2.0,65.0,2,6155.30303030303
Thanisandra,1131.0,2.0,0.0,55.975,2,4949.160035366932
Thanisandra,1343.0,2.0,2.0,75.0,2,5584.512285927029
Thanisandra,933.0,2.0,1.0,55.0,2,5894.962486602358
Thanisandra,1183.0,2.0,1.0,77.3,2,6534.234995773458
Thanisandra,662.0,1.0,0.0,38.0,1,5740.181268882176
Thanisandra,1265.0,2.0,1.0,72.0,2,5691.699604743083
Thanisandra,1595.0,3.0,1.0,105.0,3,6583.0721003134795
Thanisandra,1241.0,2.0,1.0,65.0,3,5237.711522965351
Thanisandra,580.0,1.0,1.0,27.5,1,4741.379310344828
Thanisandra,1098.0,2.0,1.0,71.0,2,6466.302367941712
Thanisandra,1262.0,2.0,1.0,65.0,3,5150.5546751188585
Thanisandra,1234.0,2.0,2.0,51.0,2,4132.90113452188
Thanisandra,933.0,1.0,1.0,61.0,1,6538.049303322615
Thanisandra,747.0,1.0,0.0,34.355,1,4599.062918340026
Thanisandra,1140.0,2.0,1.0,59.0,2,5175.438596491228
Thanisandra,1573.0,3.0,1.0,90.0,3,5721.551176096631
Thanisandra,1595.0,3.0,2.0,96.0,3,6018.808777429467
Thanisandra,1226.0,2.0,1.0,65.0,2,5301.794453507341
Thanisandra,1261.0,2.0,1.0,80.0,3,6344.171292624901
Thanisandra,965.0,2.0,1.0,54.0,2,5595.854922279793
Thanisandra,777.0,1.0,0.0,38.46,1,4949.80694980695
Thanisandra,1241.0,2.0,1.0,68.0,3,5479.45205479452
Thanisandra,663.0,1.0,0.0,32.82,1,4950.226244343891
Thanisandra,1110.0,2.0,2.0,46.5,2,4189.189189189189
Thanisandra,1573.0,3.0,2.0,100.0,3,6357.279084551812
Thanisandra,1226.0,2.0,1.0,65.59,2,5349.918433931484
Thigalarapalya,1297.0,2.0,2.0,103.0,2,7941.403238242097
Thigalarapalya,1165.0,2.0,2.0,95.0,2,8154.50643776824
Thigalarapalya,1245.0,2.0,2.0,100.0,2,8032.128514056225
Thigalarapalya,1245.0,2.0,2.0,100.0,2,8032.128514056225
Thigalarapalya,1400.0,2.0,2.0,105.0,2,7500.0
Thigalarapalya,1297.0,2.0,2.0,98.0,2,7555.898226676947
Thubarahalli,1200.0,2.0,2.0,78.0,2,6500.0
Thubarahalli,1128.0,2.0,2.0,75.0,2,6648.936170212766
Thubarahalli,1185.0,2.0,2.0,65.0,2,5485.232067510548
Thubarahalli,975.0,2.0,1.0,55.0,2,5641.025641025641
Thubarahalli,1085.0,2.0,1.0,70.0,2,6451.612903225807
Thubarahalli,1216.0,2.0,1.0,80.0,2,6578.9473684210525
Thubarahalli,1200.0,2.0,2.0,79.0,2,6583.333333333333
Thubarahalli,1200.0,2.0,2.0,80.0,2,6666.666666666667
Thubarahalli,1200.0,2.0,2.0,79.55,2,6629.166666666667
Thubarahalli,1540.0,3.0,3.0,90.0,3,5844.1558441558445
Thubarahalli,975.0,2.0,1.0,50.0,2,5128.205128205128
Thubarahalli,1584.0,3.0,2.0,101.0,3,6376.262626262626
Thyagaraja Nagar,800.0,1.0,1.0,100.0,1,12500.0
Thyagaraja Nagar,2000.0,4.0,2.0,145.0,5,7250.0
Thyagaraja Nagar,1270.0,2.0,2.0,95.25,3,7500.0
Thyagaraja Nagar,1040.0,2.0,1.0,68.0,2,6538.461538461538
Tindlu,1500.0,2.0,1.0,87.0,3,5800.0
Tindlu,1357.0,2.0,2.0,65.0,3,4789.977892409727
Tindlu,1500.0,3.0,1.0,87.0,3,5800.0
Tindlu,1180.0,2.0,2.0,52.0,2,4406.779661016949
Tindlu,1370.07,3.0,1.0,65.0,3,4744.283138817725
Tindlu,1165.0,2.0,2.0,59.8,2,5133.0472103004295
Tindlu,1050.0,2.0,2.0,55.0,2,5238.0952380952385
Tindlu,1100.0,2.0,2.0,55.0,2,5000.0
Tumkur Road,1500.0,3.0,3.0,95.0,3,6333.333333333333
Tumkur Road,1586.0,3.0,1.0,100.0,3,6305.170239596469
Tumkur Road,1098.0,2.0,1.0,72.0,2,6557.377049180328
Tumkur Road,1354.0,3.0,1.0,90.0,3,6646.971935007386
Tumkur Road,1240.0,2.0,1.0,84.0,3,6774.193548387097
Tumkur Road,1239.0,2.0,1.0,82.0,2,6618.240516545601
Tumkur Road,1246.0,2.0,1.0,82.0,2,6581.0593900481545
Tumkur Road,1500.0,3.0,3.0,100.0,3,6666.666666666667
Tumkur Road,1416.0,3.0,1.0,94.0,3,6638.418079096045
Tumkur Road,1027.0,2.0,1.0,60.0,2,5842.259006815969
Tumkur Road,1027.0,2.0,1.0,68.62,2,6681.596884128529
Tumkur Road,1459.0,2.0,1.0,95.0,3,6511.3091158327625
Tumkur Road,992.0,2.0,1.0,60.0,2,6048.387096774193
Tumkur Road,1066.0,2.0,2.0,52.5,2,4924.953095684803
Tumkur Road,1240.0,2.0,1.0,79.0,3,6370.967741935484
Tumkur Road,1441.0,2.0,1.0,95.0,3,6592.64399722415
Tumkur Road,1240.0,2.0,1.0,83.0,3,6693.548387096775
Tumkur Road,1027.0,2.0,1.0,67.0,2,6523.855890944498
Tumkur Road,1060.0,2.0,2.0,58.3,3,5500.0
Tumkur Road,1100.0,2.0,1.0,60.0,4,5454.545454545455
Tumkur Road,1354.0,3.0,1.0,85.86,3,6341.211225997045
Ulsoor,2300.0,8.0,1.0,210.0,9,9130.434782608696
Ulsoor,1020.0,3.0,2.0,110.0,3,10784.313725490196
Ulsoor,1180.0,2.0,2.0,100.0,2,8474.57627118644
Ulsoor,1500.0,2.0,2.0,125.0,3,8333.333333333334
Ulsoor,1255.0,2.0,3.0,120.0,2,9561.752988047809
Ulsoor,1200.0,4.0,3.0,150.0,5,12500.0
Ulsoor,1685.0,4.0,2.0,185.0,3,10979.228486646884
Ulsoor,1160.0,2.0,1.0,130.0,2,11206.896551724138
Uttarahalli,1440.0,2.0,3.0,62.0,3,4305.555555555556
Uttarahalli,1143.0,2.0,2.0,45.0,2,3937.0078740157483
Uttarahalli,1020.0,2.0,2.0,45.0,2,4411.764705882353
Uttarahalli,1286.0,2.0,2.0,63.0,2,4898.9113530326595
Uttarahalli,1101.0,2.0,0.0,45.0,2,4087.193460490463
Uttarahalli,1135.0,2.0,2.0,39.73,3,3500.440528634361
Uttarahalli,1175.0,2.0,2.0,47.0,2,4000.0
Uttarahalli,1390.0,2.0,2.0,62.55,3,4500.0
Uttarahalli,1330.0,2.0,1.0,56.0,3,4210.526315789473
Uttarahalli,1008.0,2.0,3.0,45.0,2,4464.285714285715
Uttarahalli,1390.0,2.0,2.0,60.47,3,4350.359712230216
Uttarahalli,1617.0,3.0,3.0,66.68,3,4123.685837971553
Uttarahalli,1150.0,2.0,1.0,49.0,2,4260.869565217391
Uttarahalli,1330.0,2.0,1.0,56.0,3,4210.526315789473
Uttarahalli,1200.0,2.0,2.0,44.0,2,3666.6666666666665
Uttarahalli,1385.0,2.0,2.0,48.48,3,3500.361010830325
Uttarahalli,1330.0,2.0,2.0,46.55,3,3500.0
Uttarahalli,882.0,2.0,1.0,30.0,2,3401.360544217687
Uttarahalli,993.0,2.0,1.0,39.71,2,3998.9929506545823
Uttarahalli,1045.0,2.0,1.0,45.0,2,4306.2200956937795
Uttarahalli,850.0,2.0,2.0,37.93,2,4462.35294117647
Uttarahalli,1330.0,2.0,1.0,47.0,3,3533.8345864661655
Uttarahalli,1345.0,2.0,1.0,57.0,3,4237.918215613383
Uttarahalli,1089.0,2.0,1.0,43.55,2,3999.0817263544536
Uttarahalli,1330.0,2.0,2.0,46.55,3,3500.0
Uttarahalli,1279.0,2.0,2.0,48.0,2,3752.9319781078966
Uttarahalli,1425.0,2.0,2.0,64.0,3,4491.228070175439
Uttarahalli,1155.0,2.0,2.0,40.42,2,3499.5670995670994
Uttarahalli,1050.0,2.0,1.0,42.0,2,4000.0
Uttarahalli,1300.0,2.0,1.0,55.0,3,4230.7692307692305
Uttarahalli,1250.0,2.0,1.0,55.0,3,4400.0
Uttarahalli,1700.0,3.0,2.0,88.0,3,5176.470588235294
Uttarahalli,1200.0,3.0,1.0,50.0,3,4166.666666666667
Uttarahalli,1085.0,2.0,2.0,43.0,2,3963.1336405529955
Uttarahalli,1350.0,2.0,2.0,53.0,3,3925.925925925926
Uttarahalli,1175.0,2.0,1.0,47.0,2,4000.0
Uttarahalli,1689.28,3.0,2.0,91.2,3,5398.74976321273
Uttarahalli,1310.0,2.0,1.0,85.0,3,6488.5496183206105
Uttarahalli,1175.0,2.0,1.0,47.0,2,4000.0
Uttarahalli,1137.0,2.0,1.0,63.0,2,5540.8970976253295
Uttarahalli,1315.0,2.0,2.0,74.0,3,5627.376425855513
Uttarahalli,1215.0,2.0,2.0,52.85,3,4349.794238683127
Uttarahalli,1312.5,3.0,0.0,51.19,3,3900.190476190476
Uttarahalli,1300.0,2.0,2.0,60.0,3,4615.384615384615
Uttarahalli,850.0,2.0,2.0,35.0,2,4117.64705882353
Uttarahalli,1627.86,3.0,2.0,88.0,3,5405.87028368533
Uttarahalli,1490.0,2.0,2.0,59.6,3,4000.0
Uttarahalli,1360.0,2.0,3.0,61.2,3,4500.0
Uttarahalli,1280.0,2.0,2.0,75.0,2,5859.375
Uttarahalli,661.0,1.0,1.0,36.0,1,5446.293494704993
Uttarahalli,1134.0,2.0,1.0,45.36,2,4000.0
Uttarahalli,1350.0,2.0,3.0,47.24,3,3499.259259259259
Uttarahalli,1320.0,2.0,3.0,55.44,3,4200.0
Uttarahalli,1390.0,2.0,2.0,61.16,3,4400.0
Uttarahalli,1090.0,2.0,2.0,45.0,2,4128.440366972477
Uttarahalli,1050.0,2.0,1.0,42.0,2,4000.0
Uttarahalli,1123.0,2.0,1.0,48.0,2,4274.2653606411395
Uttarahalli,1329.0,2.0,1.0,56.0,3,4213.694507148231
Uttarahalli,938.0,2.0,0.0,35.0,2,3731.3432835820895
Uttarahalli,1345.0,2.0,1.0,47.0,3,3494.4237918215613
Uttarahalli,1285.0,2.0,2.0,44.98,3,3500.3891050583657
Uttarahalli,1100.0,1.0,2.0,45.0,2,4090.909090909091
Uttarahalli,1125.0,2.0,1.0,47.0,2,4177.777777777777
Uttarahalli,1300.0,2.0,1.0,47.0,3,3615.3846153846152
Uttarahalli,1685.0,3.0,2.0,85.0,3,5044.510385756676
Uttarahalli,1390.0,2.0,3.0,62.55,3,4500.0
Uttarahalli,1490.0,2.0,2.0,59.6,3,4000.0
Uttarahalli,1180.0,2.0,1.0,41.3,2,3499.9999999999995
Uttarahalli,1385.0,2.0,2.0,48.48,3,3500.361010830325
Uttarahalli,1160.0,2.0,2.0,45.0,2,3879.310344827586
Uttarahalli,1280.0,2.0,2.0,60.0,3,4687.5
Uttarahalli,1480.0,2.0,1.0,58.0,3,3918.9189189189187
Uttarahalli,1190.0,2.0,1.0,53.55,2,4500.0
Uttarahalli,1330.0,2.0,1.0,57.0,3,4285.714285714285
Uttarahalli,1560.0,3.0,3.0,74.0,3,4743.589743589743
Uttarahalli,1250.0,2.0,1.0,50.0,3,4000.0
Uttarahalli,1125.0,2.0,1.0,48.0,2,4266.666666666667
Uttarahalli,1320.0,2.0,2.0,55.44,3,4200.0
Uttarahalli,1255.0,2.0,2.0,50.19,3,3999.203187250996
Uttarahalli,1160.0,2.0,2.0,40.6,2,3500.0
Uttarahalli,1255.0,2.0,3.0,50.19,3,3999.203187250996
Uttarahalli,1163.0,2.0,2.0,68.0,2,5846.947549441101
Uttarahalli,1330.0,2.0,2.0,39.9,3,3000.0
Uttarahalli,1065.0,2.0,1.0,42.59,2,3999.06103286385
Uttarahalli,1075.0,2.0,1.0,46.76,2,4349.767441860465
Uttarahalli,1155.0,2.0,1.0,40.6,2,3515.151515151515
Uttarahalli,1150.0,2.0,2.0,70.0,2,6086.95652173913
Uttarahalli,1065.0,2.0,2.0,42.59,3,3999.06103286385
Uttarahalli,1360.0,2.0,2.0,47.59,3,3499.264705882353
Uttarahalli,1099.0,2.0,2.0,65.0,2,5914.467697907188
Uttarahalli,1215.0,2.0,2.0,52.85,3,4349.794238683127
Uttarahalli,1590.0,3.0,2.0,58.0,3,3647.7987421383646
Uttarahalli,1180.0,2.0,1.0,41.3,2,3499.9999999999995
Uttarahalli,1350.0,2.0,2.0,47.24,3,3499.259259259259
Uttarahalli,1250.0,2.0,1.0,50.0,3,4000.0
Uttarahalli,1002.0,2.0,1.0,40.08,2,4000.0
Uttarahalli,1002.0,2.0,1.0,40.08,2,4000.0
Uttarahalli,1075.0,2.0,1.0,40.0,2,3720.9302325581393
Uttarahalli,1580.0,3.0,1.0,60.0,3,3797.46835443038
Uttarahalli,1155.0,2.0,2.0,40.43,2,3500.4329004329006
Uttarahalli,1025.0,2.0,1.0,35.88,2,3500.4878048780492
Uttarahalli,1125.0,2.0,1.0,47.65,2,4235.555555555556
Uttarahalli,1300.0,2.0,2.0,55.0,2,4230.7692307692305
Uttarahalli,1025.0,2.0,1.0,35.88,2,3500.4878048780492
Uttarahalli,980.0,2.0,1.0,45.0,2,4591.836734693878
Uttarahalli,1125.0,2.0,1.0,47.0,2,4177.777777777777
Uttarahalli,1135.0,2.0,3.0,39.73,3,3500.440528634361
Uttarahalli,1350.0,2.0,2.0,47.24,3,3499.259259259259
Uttarahalli,1250.0,2.0,3.0,50.0,3,4000.0
Uttarahalli,1250.0,2.0,2.0,50.0,3,4000.0
Uttarahalli,1175.0,2.0,2.0,47.0,2,4000.0
Uttarahalli,1360.0,2.0,2.0,47.59,3,3499.264705882353
Uttarahalli,1360.0,2.0,2.0,47.59,3,3499.264705882353
Uttarahalli,1525.0,2.0,2.0,62.82,3,4119.3442622950815
Uttarahalli,1265.0,2.0,2.0,65.0,3,5138.339920948617
Uttarahalli,1590.0,3.0,2.0,57.0,3,3584.9056603773583
Uttarahalli,1330.0,2.0,2.0,46.55,3,3500.0
Uttarahalli,1213.0,2.0,2.0,48.0,2,3957.131079967024
Uttarahalli,1475.0,2.0,3.0,59.0,3,4000.0
Uttarahalli,900.0,2.0,2.0,35.0,2,3888.8888888888887
Uttarahalli,1065.0,2.0,1.0,42.6,2,4000.0
Uttarahalli,1330.0,2.0,2.0,46.55,3,3500.0
Uttarahalli,1250.0,2.0,2.0,50.0,3,4000.0
Uttarahalli,1125.0,2.0,1.0,47.0,2,4177.777777777777
Uttarahalli,1270.0,2.0,2.0,55.25,3,4350.393700787402
Uttarahalli,1270.0,2.0,1.0,55.25,3,4350.393700787402
Uttarahalli,1107.0,2.0,1.0,45.0,2,4065.040650406504
Uttarahalli,1200.0,2.0,1.0,55.0,2,4583.333333333333
Uttarahalli,1330.0,2.0,2.0,46.45,3,3492.4812030075186
Uttarahalli,1460.0,3.0,3.0,76.0,3,5205.479452054795
Uttarahalli,1500.0,3.0,1.0,68.0,3,4533.333333333333
Uttarahalli,1120.0,2.0,1.0,50.0,2,4464.285714285715
Uttarahalli,1150.0,2.0,1.0,46.0,2,4000.0
Uttarahalli,1330.0,2.0,1.0,58.0,3,4360.902255639097
Uttarahalli,1590.0,3.0,2.0,57.0,3,3584.9056603773583
Uttarahalli,1050.0,2.0,1.0,42.0,2,4000.0
Uttarahalli,1125.0,2.0,1.0,48.0,2,4266.666666666667
Uttarahalli,1345.0,2.0,1.0,57.0,3,4237.918215613383
Uttarahalli,1345.0,2.0,1.0,57.0,3,4237.918215613383
Uttarahalli,1490.0,2.0,2.0,59.6,3,4000.0
Uttarahalli,1000.0,2.0,0.0,52.0,2,5200.0
Uttarahalli,1037.0,2.0,1.0,36.0,2,3471.552555448409
Uttarahalli,1245.0,2.0,2.0,43.58,3,3500.401606425703
Uttarahalli,1000.0,2.0,2.0,39.5,2,3950.0
Uttarahalli,1125.0,1.0,2.0,45.0,2,4000.0
Uttarahalli,1308.0,2.0,3.0,53.0,3,4051.987767584098
Uttarahalli,1160.0,2.0,2.0,40.58,2,3498.2758620689656
Uttarahalli,1123.0,2.0,2.0,60.0,2,5342.831700801425
Uttarahalli,1590.0,3.0,2.0,57.0,3,3584.9056603773583
Uttarahalli,1000.0,2.0,1.0,35.0,2,3500.0
Uttarahalli,1330.0,2.0,1.0,57.0,3,4285.714285714285
Uttarahalli,1125.0,2.0,1.0,47.0,2,4177.777777777777
Uttarahalli,1260.0,2.0,2.0,55.0,2,4365.079365079365
Uttarahalli,1284.0,2.0,2.0,53.36,2,4155.763239875389
Uttarahalli,1150.0,2.0,1.0,45.99,2,3999.1304347826085
Uttarahalli,1385.0,2.0,2.0,48.48,3,3500.361010830325
Uttarahalli,1290.0,2.0,3.0,56.12,3,4350.387596899225
Uttarahalli,1328.0,2.0,1.0,56.0,3,4216.8674698795185
Uttarahalli,1040.0,2.0,2.0,36.4,2,3500.0
Uttarahalli,1290.0,2.0,2.0,56.12,3,4350.387596899225
Uttarahalli,1590.0,3.0,2.0,57.0,3,3584.9056603773583
Uttarahalli,1075.0,2.0,1.0,46.76,2,4349.767441860465
Uttarahalli,1345.0,2.0,1.0,57.0,3,4237.918215613383
Varthur,1160.0,2.0,2.0,44.0,2,3793.103448275862
Varthur,1091.0,2.0,1.0,34.9,2,3198.9000916590285
Varthur,1385.0,2.0,3.0,80.0,2,5776.173285198556
Varthur,1535.0,3.0,2.0,65.99,3,4299.022801302931
Varthur,1024.0,2.0,2.0,42.0,2,4101.5625
Varthur,1125.0,2.0,2.0,40.0,2,3555.5555555555557
Varthur,1112.0,2.0,2.0,40.0,2,3597.122302158273
Varthur,1055.0,2.0,2.0,45.35,2,4298.578199052133
Varthur,977.0,2.0,2.0,36.0,2,3684.74923234391
Varthur,1200.0,3.0,1.0,67.75,3,5645.833333333333
Varthur,1111.0,2.0,2.0,41.88,2,3769.57695769577
Varthur,1140.0,2.0,3.0,55.5,2,4868.421052631579
Varthur,1012.0,2.0,1.0,59.0,2,5830.0395256917
Varthur,1140.0,2.0,2.0,39.9,2,3500.0
Varthur,1090.0,2.0,2.0,48.0,2,4403.6697247706425
Varthur,1450.0,3.0,2.0,71.0,3,4896.551724137931
Varthur,1210.0,2.0,1.0,60.0,2,4958.677685950413
Varthur,1070.0,2.0,2.0,46.0,2,4299.065420560748
Varthur,965.0,2.0,1.0,34.0,2,3523.316062176166
Varthur,1120.0,2.0,2.0,44.24,2,3950.0
Varthur,1395.0,2.0,3.0,79.0,3,5663.082437275985
Varthur,1085.0,2.0,1.0,45.0,2,4147.465437788019
Varthur,1250.0,2.0,2.0,47.0,2,3760.0
Varthur,1200.0,3.0,1.0,68.38,3,5698.333333333333
Varthur,1520.0,2.0,3.0,61.0,3,4013.157894736842
Varthur,1155.0,2.0,1.0,60.0,2,5194.805194805195
Varthur,1035.0,2.0,1.0,60.0,2,5797.101449275362
Varthur,1155.0,2.0,2.0,39.0,2,3376.6233766233768
